article_id,prod_name,product_type_name,product_group_name
561082002,SS Off shade remake,Trousers,Garment Lower body
561087001,Erwing cashmere jumper new,Sweater,Garment Upper body
561094001,SB Kasey Shorts,Shorts,Garment Lower body
561100001,BB Kasey Shorts,Shorts,Garment Lower body
561100005,BB Kasey Shorts,Shorts,Garment Lower body
561101001,LILY TEE,T-shirt,Garment Upper body
561104001,Sucre emb.,Jacket,Garment Upper body
561193001,SB Adam Wind Jkt,Jacket,Garment Upper body
561206001,SB Cole LS T-shirt,Sweater,Garment Upper body
561217002,SB Johnson Running Tights,Trousers,Garment Lower body
561297002,K Snowcap EQ,Cardigan,Garment Upper body
561303005,MAXIMUS sweatpant BB,Trousers,Garment Lower body
561307007,Stina 5 pack boxer fancy,Underwear bottom,Underwear
561307017,STINA 5-p fancy boxer,Underwear bottom,Underwear
561307022,STINA 5-p fancy boxer,Underwear bottom,Underwear
561307030,STINA 5-p fancy boxer,Underwear bottom,Underwear
561307035,STINA 5-p fancy boxer,Underwear bottom,Underwear
561327001,SB Ashford tank,Vest top,Garment Upper body
561445001,Billie.,T-shirt,Garment Upper body
561445006,Billie,T-shirt,Garment Upper body
561445010,Billie.,T-shirt,Garment Upper body
561445020,Billie.,T-shirt,Garment Upper body
561500002,Annie LOUNGE Trousers,Pyjama bottom,Nightwear
561542023,Pernilla shirt,Blouse,Garment Upper body
561542024,Pernilla shirt,Blouse,Garment Upper body
561543003,Miranda,Shirt,Garment Upper body
561548003,MALAGA,Leggings/Tights,Garment Lower body
561548008,MALAGA,Leggings/Tights,Garment Lower body
561548014,MALAGA,Leggings/Tights,Garment Lower body
561548035,MALAGA,Leggings/Tights,Garment Lower body
561552014,MY,Dress,Garment Full body
561552016,MY,Dress,Garment Full body
561552021,MY,Dress,Garment Full body
561552022,MY,Dress,Garment Full body
561552024,MY,Dress,Garment Full body
561570002,Dessie,Dress,Garment Full body
561659025,Skinny 5pkt,Trousers,Garment Lower body
561665002,Statement,Sweater,Garment Upper body
561675001,Poppy,Trousers,Garment Lower body
561706001,Pelle Punk Trousers,Trousers,Garment Lower body
561712002,Class Millencolin studpk,Earring,Accessories
561731001,MC Gin dress,Dress,Garment Full body
561751002,Dappy Beanie,Hat/beanie,Accessories
561752003,Jellybean,Sweater,Garment Upper body
561758012,Sunglasses Josef,Sunglasses,Accessories
561758015,Sunglasses Josef,Sunglasses,Accessories
561776005,Class Iggy ringpk,Ring,Accessories
561793001,Forks jogger,Trousers,Garment Lower body
561796001,Twiggy,T-shirt,Garment Upper body
561797001,Mike t-shirt,T-shirt,Garment Upper body
561797003,Mike t-shirt,T-shirt,Garment Upper body
561797004,Mike t-shirt,T-shirt,Garment Upper body
561809003,BB Jironomo t-shirt,T-shirt,Garment Upper body
561814002,Zippy,Leggings/Tights,Garment Lower body
561815002,Ezzi,Top,Garment Upper body
561948003,JONES TURD. DON'T PLACE,Pyjama set,Nightwear
562142002,SB BEANIE JERSEY 2-PACK,Hat/beanie,Accessories
562145004,SB SNOOD JERSEY,Scarf,Accessories
562147002,SB BEANIE JERSEY OWN,Hat/beanie,Accessories
562150001,SB SBC OWN,Cap/peaked,Accessories
562150002,SB SBC OWN,Cap/peaked,Accessories
562150010,SB SBC OWN,Cap/peaked,Accessories
562150022,SB SBC OWN,Cap/peaked,Accessories
562150025,SB SBC OWN,Cap/peaked,Accessories
562157001,SB WHISTLE PACK WC,Other accessories,Accessories
562165002,SB P-CAP CLASSIC,Cap/peaked,Accessories
562192001,Bresaola cuff trouser,Trousers,Garment Lower body
562211011,Ariel hip belt,Belt,Accessories
562229004,Rodney fun/fancy,Hat/beanie,Accessories
562243002,Virgil linen woven,Shirt,Garment Upper body
562243003,Virgil linen woven,Shirt,Garment Upper body
562245005,Luna skinny 5 pkt,Trousers,Garment Lower body
562245023,Luna skinny 5 pkt,Trousers,Garment Lower body
562245042,Luna skinny RW,Trousers,Garment Lower body
562245059,Luna skinny RW,Trousers,Garment Lower body
562245084,Luna skinny RW,Trousers,Garment Lower body
562245088,Luna skinny RW,Trousers,Garment Lower body
562245089,Luna skinny RW,Trousers,Garment Lower body
562245090,Luna skinny RW,Trousers,Garment Lower body
562245093,Luna skinny RW,Trousers,Garment Lower body
562245102,Luna skinny RW,Trousers,Garment Lower body
562252014,Space jegging,Trousers,Garment Lower body
562280001,SB BUCKET HAT BASIC,Hat/brim,Accessories
562298002,Pixie Pencil Case,Bag,Accessories
562299002,Bloom straw hat,Hat/brim,Accessories
562310001,BB GLOVE MAGIC 3-PACK FANCY,Gloves,Accessories
562324001,BB SNOOD JERSEY,Scarf,Accessories
562325002,BB BEANIE JERSEY OWN,Hat/beanie,Accessories
562326004,BB SBC OWN,Cap/peaked,Accessories
562326014,BB SBC OWN,Cap/peaked,Accessories
562326019,BB SBC OWN,Cap/peaked,Accessories
562327006,BB AVIATORS,Sunglasses,Accessories
562328002,BB WAYFARER OWN,Sunglasses,Accessories
562339001,BB STRAW HAT (1),Hat/brim,Accessories
562397002,Flora,Blouse,Garment Upper body
562399001,Liberty dress (1),Dress,Garment Full body
562399003,Liberty dress (1),Dress,Garment Full body
562435001,Loaded bralette,Bra,Underwear
562455001,Edit fancy dress,Dress,Garment Full body
562467001,Livia Tee Fancy,T-shirt,Garment Upper body
562477001,Carolyn swettisdress,Dress,Garment Full body
562519001,Yale leo,Jacket,Garment Upper body
562613006,Jax Hipster (Poppy) 3p,Underwear bottom,Underwear
562613011,Jax Hipster (Poppy) 3p,Underwear bottom,Underwear
562636002,Mambo,Blouse,Garment Upper body
562657007,Huwey braided hip belt,Belt,Accessories
562728001,Lea,Bag,Accessories
562728002,Lea,Bag,Accessories
562734003,Liseberg 5-p sock BG,Socks,Socks & Tights
562734008,Liseberg 5-p sock BG,Socks,Socks & Tights
562734018,Liseberg 5-p sock BG,Socks,Socks & Tights
562734019,Liseberg 5-p sock BG,Socks,Socks & Tights
562761001,Flirty Honey necklace,Necklace,Accessories
562761002,Flirty Honey necklace,Necklace,Accessories
562763001,KELLY PQ,Boots,Shoes
562814002,CUTIE SWIMSUIT,Swimsuit,Swimwear
562914011,Tiger padded softbra,Bra,Underwear
562990003,Billie 10-p sock BG,Socks,Socks & Tights
562990005,Billie 10-p sock BG,Socks,Socks & Tights
563027001,Iago cropped hoodie,Sweater,Garment Upper body
563043001,Sidney dress,Dress,Garment Full body
563113002,Vega fancy sneaker,Sneakers,Shoes
563162004,Jens fancy TOP PRODUCT,T-shirt,Garment Upper body
563172001,Keith Tuxedo,Blazer,Garment Upper body
563191001,FUN P-cap,Cap/peaked,Accessories
563210001,Morris strawhat,Hat/brim,Accessories
563253002,Oversized bomber jkt,Jacket,Garment Upper body
563276002,Jimmy top,T-shirt,Garment Upper body
563276003,Jimmy top,T-shirt,Garment Upper body
563283001,Dance Dress Bunny,Dress,Garment Full body
563313003,Ronaldo,Trousers,Garment Lower body
563313004,Ronaldo,Trousers,Garment Lower body
563313005,Ronaldo,Trousers,Garment Lower body
563364001,Phoenix Denim,Trousers,Garment Lower body
563418002,Charlie necktube,Scarf,Accessories
563422001,AMY Basic Swimsuit,Swimsuit,Swimwear
563477005,MALCOLM sweatpant BB,Trousers,Garment Lower body
563477007,MALCOLM sweatpant BB,Trousers,Garment Lower body
563477016,TP MALCOLM sweatpant BB,Trousers,Garment Lower body
563477018,TP MALCOLM sweatpants BB,Trousers,Garment Lower body
563477019,TP MALCOLM sweatpant BB,Trousers,Garment Lower body
563479001,50 cent balconette sofia,Bra,Underwear
563493001,DT Feather blouse,Blouse,Garment Upper body
563500004,Wombat Long Kimono,Coat,Garment Upper body
563519001,Simba,Sweater,Garment Upper body
563577007,BB Tobbe bomber,Jacket,Garment Upper body
563609004,STELLAR tights,Leggings/Tights,Garment Lower body
563609005,STELLAR tights,Leggings/Tights,Garment Lower body
563661002,HAILLIE tights,Trousers,Garment Lower body
563806002,Paddington beanie hat,Hat/beanie,Accessories
563821001,Tracy Trucker,Jacket,Garment Upper body
563907002,Ossian,Sneakers,Shoes
563968001,Cool dracula dog cape,Other accessories,Accessories
563993002,HW Devil aliceband,Hair/alice band,Accessories
564031004,Tiger padded idro,Bra,Underwear
564039001,Tiger hipster poppy,Underwear bottom,Underwear
564039006,Tiger hipster poppy,Underwear bottom,Underwear
564041001,LEAH Cropped Top,Jacket,Garment Upper body
564041002,LEAH Cropped Top,Jacket,Garment Upper body
564043001,SUMMER Top,T-shirt,Garment Upper body
564044001,RILEY TEE,T-shirt,Garment Upper body
564048014,BASIC HOOD,Hoodie,Garment Upper body
564048025,BASIC HOOD,Hoodie,Garment Upper body
564065005,Basic Hood Jkt AOP,Hoodie,Garment Upper body
564065006,Basic Hood Jkt AOP,Hoodie,Garment Upper body
564069001,Mr Bean,Hat/beanie,Accessories
564069005,Mr Bean,Hat/beanie,Accessories
564073003,GRETA HOTPANTS,Shorts,Garment Lower body
564099001,Buck shorts,Shorts,Garment Lower body
564126002,Saffron padded bralette,Bra,Underwear
564130001,Mizu cut padding,Bra,Underwear
564141001,David Mix Glove,Gloves,Accessories
564231005,Shanta short,Shorts,Garment Lower body
564231008,Shanta short,Shorts,Garment Lower body
564283003,Jing 2p beanie,Hat/beanie,Accessories
564303001,CAR PARKA,Jacket,Garment Upper body
564309012,Anthony solid,Underwear bottom,Underwear
564309029,Anthony 3pk Basic,Underwear bottom,Underwear
564309046,Anthony 3pk Basic,Underwear bottom,Underwear
564310002,Anthony Fancy,Underwear bottom,Underwear
564310011,Anthony 3pk  Fancy,Underwear bottom,Underwear
564310026,Anthony 3pk  Fancy,Underwear bottom,Underwear
564310035,Anthony 3pk  Fancy,Underwear bottom,Underwear
564310047,Anthony 3pk  Fancy,Underwear bottom,Underwear
564311002,Chris 3pk R basic mid trunks,Underwear bottom,Underwear
564311005,Chris 3pk R basic mid trunks,Underwear bottom,Underwear
564311008,Chris 3pk Basic,Underwear bottom,Underwear
564311023,Chris 3pk R basic mid trunks,Underwear bottom,Underwear
564311030,Chris 3pk Basic,Underwear bottom,Underwear
564312018,Chris 3pk  Fancy,Underwear bottom,Underwear
564312020,Chris 3pk  Fancy,Underwear bottom,Underwear
564312023,Chris 3pk  Fancy,Underwear bottom,Underwear
564312033,Chris 3pk  Fancy,Underwear bottom,Underwear
564313004,Robin 3pk Basic,Underwear bottom,Underwear
564313005,Robin 3pk Basic,Underwear bottom,Underwear
564313018,Robin 3pk Basic,Underwear bottom,Underwear
564313028,Robin 3pk R basic short trunk,Underwear bottom,Underwear
564314019,Robin 3pk Fancy,Underwear bottom,Underwear
564314020,Robin 3pk Fancy,Underwear bottom,Underwear
564314025,Robin 3pk Fancy,Underwear bottom,Underwear
564314027,Robin 3pk Fancy,Underwear bottom,Underwear
564314034,Robin 3pk Fancy,Underwear bottom,Underwear
564314039,Robin 3pk Fancy,Underwear bottom,Underwear
564315001,Misha 3pk Brief,Underwear bottom,Underwear
564334001,Cayenne balconette,Bra,Underwear
564334002,Cayenne balconette,Bra,Underwear
564357001,Dress Up Ninja,Garment Set,Garment Full body
564358024,PAUL  R-NECK,Sweater,Garment Upper body
564358026,PAUL  R-NECK,Sweater,Garment Upper body
564358033,PAUL R-NECK SLIM,Sweater,Garment Upper body
564358046,PAUL  R-NECK,Sweater,Garment Upper body
564358053,PAUL  R-NECK,Sweater,Garment Upper body
564358059,PAUL R-NECK SLIM,Sweater,Garment Upper body
564358061,PAUL R-NECK SLIM,Sweater,Garment Upper body
564358062,PAUL R-NECK SLIM,Sweater,Garment Upper body
564375003,Willow runner,Sneakers,Shoes
564375011,Willow runner,Sneakers,Shoes
564375013,Willow runner,Sneakers,Shoes
564418002,Lima denim shirt,Shirt,Garment Upper body
564419001,Lund shell top,Blouse,Garment Upper body
564448002,Cayenne highwaist (1),Underwear bottom,Underwear
564449001,Saffron body,Underwear body,Underwear
564471003,Alana dress,Dress,Garment Full body
564485007,Alison,Cardigan,Garment Upper body
564491001,Filip,Sweater,Garment Upper body
564491005,Filip,Sweater,Garment Upper body
564523004,Tyron Top product,Trousers,Garment Lower body
564551012,Jason shirt Top product,Shirt,Garment Upper body
564557006,Abbe shorts Top product,Shorts,Garment Lower body
564557018,Abbe shorts Top product,Shorts,Garment Lower body
564754001,Stockholm shirt,Shirt,Garment Upper body
564786021,KARIN sports bra,Bra,Underwear
564787001,COLETTE push up sport bra,Bra,Underwear
564787012,COLETTE push up sport bra,Bra,Underwear
564790006,VERONICA seamless sport bra,Bra,Underwear
564792001,SPEEDY tee,T-shirt,Garment Upper body
564792003,SPEEDY tee,T-shirt,Garment Upper body
564929005,ALGOT 3-p body,Bodysuit,Garment Upper body
564933001,Fem,Blouse,Garment Upper body
564934008,Ben ss polo,T-shirt,Garment Upper body
564981001,Tyra Softshell,Jacket,Garment Upper body
564986002,DRY rain pant,Outdoor trousers,Garment Lower body
564988007,BRENDA bomber,Jacket,Garment Upper body
564991006,Milad fleece,Jacket,Garment Upper body
564995001,Felicia washed tee V5,T-shirt,Garment Upper body
564999003,Drake sweatpants,Trousers,Garment Lower body
565017008,Mustang shorts,Shorts,Garment Lower body
565017011,Mustang shorts,Shorts,Garment Lower body
565036008,Noah hood,Hoodie,Garment Upper body
565183002,Justin dress,Dress,Garment Full body
565183003,Justin dress,Dress,Garment Full body
565187001,Sara dress,Dress,Garment Full body
565188002,Brooklyn SET,Garment Set,Garment Full body
565188005,Brooklyn SET,Garment Set,Garment Full body
565190003,Lily SET,Garment Set,Garment Full body
565191002,PAY TEE OL unique,T-shirt,Garment Upper body
565194004,2P Dragonfly,Dress,Garment Full body
565194005,2P Dragonfly,Dress,Garment Full body
565200016,Mia L/S,T-shirt,Garment Upper body
565200019,Mia L/S,T-shirt,Garment Upper body
565200027,Mia L/S,T-shirt,Garment Upper body
565200035,Mia L/S,T-shirt,Garment Upper body
565201003,Princess dress,Dress,Garment Full body
565243001,VANJA romper,Jumpsuit/Playsuit,Garment Full body
565258002,ADA dress,Dress,Garment Full body
565275001,AMANDA workwear jkt,Jacket,Garment Upper body
565292006,Jeff o/d pullon,Shorts,Garment Lower body
565292008,Jeff o/d pullon,Shorts,Garment Lower body
565292015,Jeff o/d pullon,Shorts,Garment Lower body
565292027,Jeff o/d pullon,Shorts,Garment Lower body
565308018,Marimoo,Shorts,Garment Lower body
565308022,Marimoo,Shorts,Garment Lower body
565320008,Colette cropped pants,Trousers,Garment Lower body
565320018,Colette cropped pants,Trousers,Garment Lower body
565320023,Colette cropped pants,Trousers,Garment Lower body
565321005,Nils sweater Top product,Sweater,Garment Upper body
565321011,Nils sweater Top product,Sweater,Garment Upper body
565326001,Relaxed tap Whatever,Trousers,Garment Lower body
565329001,Shorts Knit utility speed,Shorts,Garment Lower body
565338009,2p Hart Hipster (Poppy),Underwear bottom,Underwear
565368002,Mason t-shirt,T-shirt,Garment Upper body
565379001,Moa tank,Vest top,Garment Upper body
565379003,Moa tank,Vest top,Garment Upper body
565379018,Moa tank,Vest top,Garment Upper body
565379023,Moa tank,Vest top,Garment Upper body
565379024,Moa tank,Vest top,Garment Upper body
565379027,Moa tank,Vest top,Garment Upper body
565379032,Moa tank,Vest top,Garment Upper body
565387001,Alvin set Top product,Garment Set,Garment Full body
565419002,MYERS sweat,Sweater,Garment Upper body
565430005,Lowe basic peak cap,Cap/peaked,Accessories
565441001,Monty Choker,Necklace,Accessories
565466001,DUMBO,Sweater,Garment Upper body
565481001,Skinny Cropped Middler,Trousers,Garment Lower body
565731002,Mr Big Shirt,Shirt,Garment Upper body
565737003,Bowie,Top,Garment Upper body
565797006,Niklas LS tee,T-shirt,Garment Upper body
565820001,Invites Only,Blouse,Garment Upper body
565836002,Cool Debbie chokerpk,Necklace,Accessories
565852001,Escobar PQ Blazer,Blazer,Garment Upper body
565937004,Odessa l/s shirt,Shirt,Garment Upper body
565963001,AK Kame frill tee,T-shirt,Garment Upper body
566021008,Björk ss tee,T-shirt,Garment Upper body
566070001,Quinn parkas,Jacket,Garment Upper body
566096005,ELFIE pile,Jacket,Garment Upper body
566100001,MILA parka cotton,Jacket,Garment Upper body
566108001,BOSTON PU jkt,Jacket,Garment Upper body
566116001,VILDE parka viscose,Jacket,Garment Upper body
566126002,WANDA work wear jkt,Jacket,Garment Upper body
566133001,class viktor necklace,Necklace,Accessories
566140015,Timeless Tie Tanga,Swimwear bottom,Swimwear
566140025,Timeless Tie Tanga,Swimwear bottom,Swimwear
566140035,Timeless Tie Tanga,Swimwear bottom,Swimwear
566149001,Stormy fancy,T-shirt,Garment Upper body
566175003,Love cutout ballerina,Ballerinas,Shoes
566301002,ARGENTINA,Boots,Shoes
566320011,NICHOLAS l/s SB,T-shirt,Garment Upper body
566320019,NICHOLAS l/s SB,T-shirt,Garment Upper body
566321005,Freya padded bra,Bra,Underwear
566323001,Christy 2pk softbra,Bra,Underwear
566326001,Jasmine Dress,Dress,Garment Full body
566432001,Hilly push body,Underwear body,Underwear
566467001,SB BEANIE KNIT FINE,Hat/beanie,Accessories
566473002,Bisous skirt,Skirt,Garment Lower body
566486013,Bosse 5p basic,Socks,Socks & Tights
566534003,Joe chinos,Trousers,Garment Lower body
566534005,Joe chinos,Trousers,Garment Lower body
566534012,Joe chinos,Trousers,Garment Lower body
566534013,TP Joe chinos,Trousers,Garment Lower body
566608001,Lola dress LT,Underdress,Underwear
566618004,All Inclusive Dress,Dress,Garment Full body
566621004,Quick fix,Top,Garment Upper body
566654002,Clarke,Skirt,Garment Lower body
566745008,Jeanie TPP,Vest top,Garment Upper body
566766002,NILS sweater,Sweater,Garment Upper body
566799005,Shaftless solid 5p,Socks,Socks & Tights
566799007,Shaftless solid 5p,Socks,Socks & Tights
566850001,PE Nomi dress,Dress,Garment Full body
566940016,Greg solid,Swimwear bottom,Swimwear
566940021,Greg solid,Swimwear bottom,Swimwear
566941002,Tom solid,Swimwear bottom,Swimwear
566941019,Tom solid,Swimwear bottom,Swimwear
566941023,Tom solid,Swimwear bottom,Swimwear
566941024,Tom solid,Swimwear bottom,Swimwear
566942002,Bob solid,Swimwear bottom,Swimwear
566943001,Jamie stretch,Swimwear bottom,Swimwear
566956003,Tammy cropped tank,Vest top,Garment Upper body
566961001,IRIS cardigan,Cardigan,Garment Upper body
567017002,Cleo Sleeveless,Dress,Garment Full body
567035001,Lea Brazilian (Azalea) 3p,Underwear bottom,Underwear
567041001,Alf Maxi Dress,Dress,Garment Full body
567114005,Mom pants,Trousers,Garment Lower body
567377001,MC Bon trousers,Trousers,Garment Lower body
567411008,LARRY FANCY,Sweater,Garment Upper body
567411010,LARRY FANCY,Sweater,Garment Upper body
567411015,LARRY FANCY,Sweater,Garment Upper body
567413002,FORTUNA,T-shirt,Garment Upper body
567413009,FORTUNA,T-shirt,Garment Upper body
567413010,FORTUNA,T-shirt,Garment Upper body
567413021,FORTUNA,T-shirt,Garment Upper body
